company,mill_name,country,latitude,longitude,forest_2000_ha,loss_total_ha,loss_post2020_ha
astraagro,SARI LEMBAH SUBUR 2,Indonesia,-0.002078,102.196417,28076.25724914604,19942.753670192997,2904.4328407696657
astraagro,LESTARI TANI TELADAN,Indonesia,-1.370466,119.486578,27831.457553896893,15867.952743970935,3769.011914622381
astraagro,KARYANUSA EKA DAYA 1,Indonesia,0.991853,116.753692,28452.475879443675,19193.501226869783,781.4552321486437
astraagro,SARI ADITYA LOKA 2,Indonesia,-1.65128,102.308184,20442.477216877833,9350.257770873937,3771.449519722528
astraagro,PERKEBUNAN LEMBAH BHAKTI 2,Indonesia,2.56063,97.94867,28000.149811641677,23357.40827121067,1856.1643660107677
astraagro,LARAS ASTRA KARTIKA,Indonesia,-4.081368,104.540871,10579.332102963166,4324.247546890522,1777.0858015153112
astraagro,KARYANUSA EKA DAYA 2,Indonesia,0.912337,116.734274,29346.116209496256,15474.95422651882,865.02743978944
astraagro,CAKUNG PERMATA NUSA,Indonesia,-2.13795447737,115.48848,25666.283725023168,14686.883685192472,1322.2966967458008
astraagro,SAWIT JAYA ABADI,Indonesia,-1.9595,120.83,24763.025055210554,8704.071335357661,2259.284012872067
astraagro,TRIBUANA MAS,Indonesia,-2.728,114.843,26332.214274876358,13731.507912923547,719.2980490989025
genting,GENTING AYER ITEM,Malaysia,1.856092,103.209291,22935.521095277378,13339.204826000878,2748.994750585263
genting,GENTING INDAH,Malaysia,5.375197,116.934967,28110.07100310726,19733.123589305604,1431.5560962645543
genting,GENTING JAMBONGAN,Malaysia,6.651844,117.446257,11950.674322546289,3846.2874182726464,1004.4626620323736
genting,GENTING MEWAH,Malaysia,5.518017,117.7088,24005.70738222658,16906.36146563645,6302.849994771569
genting,MULIA,Indonesia,-1.382733,110.479567,28994.61078368513,18574.205052731006,3118.3876076640445
genting,GENTING SABAPALM,Malaysia,5.965083,117.374111,25269.82924313863,18357.92282036479,3143.4415292346252
genting,GENTING TANJUNG,Malaysia,5.422626,118.273154,25606.371531535682,18658.65474058179,10178.805369670354
genting,DWIE WARNA KARYA,Indonesia,-0.84194,114.08,29690.64591582071,14316.763041122495,982.8105739783288
genting,GENTING TRUSHIDUP,Malaysia,5.563278,117.979556,25604.250939400506,18139.610274315084,5129.0094723027805
genting,KHARISMA INTI USAHA,Indonesia,-3.00375,114.935778,27704.305331278345,17787.840594114594,567.4728410908026
genting,ASIATIC SABAPALM,Malaysia,6.049534,117.353554,25976.551189877962,18982.97617156165,1339.1280297173264
genting,SEPANJANG INTI SURYA UTAMA 2,Indonesia,0.807253,110.765619,29464.74120423146,18833.886476294316,2146.714742773349
genting,GLOBALINDO AGUNG LESTARI,Indonesia,-2.584944,114.594417,16487.134720577695,9369.544021427842,1992.5309594719502
genting,AGRO ABADI CEMERLANG ,Indonesia,-0.33938,110.1898,29725.582472949125,21503.45053058494,2967.5353133817516
genting,KAPUAS MAJU JAYA/GEMILANG OIL MILL,Indonesia,-1.010477,114.271419,30603.28315296481,15013.887712545467,1308.7189834068126
sipef,HARGY MILL,Papua New Guinea,-5.311111,151.01097,14008.375401989577,5243.34405725065,916.3770616687956
sipef,BUKIT MARADJA,Indonesia,3.012294,99.235572,20616.27848993265,13680.478371058522,2548.609222793648
sipef,PERLABIAN,Indonesia,2.061383,100.081222,28475.354939711313,18631.813492569607,3004.160126920699
sipef,NAVO MILL,Papua New Guinea,-5.094109,151.224494,25087.629315468977,11528.365254496386,2944.470289433917
sipef,MUKOMUKO POM,Indonesia,-2.601342,101.277978,25457.82458230783,15050.111604193009,1814.440691101886
sipef,BUNGA TANJUNG,Indonesia,-2.716388,101.369444,21019.84920056545,13507.875008466188,2322.8980275926497
sipef,BAREMA PALM OIL MILL,Papua New Guinea,-5.210444,151.129872,28335.57693053166,7634.138443488444,1337.4450698974053
sipef,UMBUL MAS WISESA,Indonesia,2.210808,100.271064,20675.93955659486,16623.142706164646,1363.4908334276438
sipef,SOUBRE,Côte d'Ivoire,5.668856,-6.273887,24576.16496895799,8539.201263508734,2208.2762458890047
sipef,DENDYMARKER,Indonesia,-2.795033,102.944683,27060.198445014055,21541.47009086042,6392.584523761104
sipef,BOLO,Côte d'Ivoire,5.302021,-6.037097,27095.655185490625,13341.212060307373,2488.119912205164
firstresources,ARINDO TRI SEJAHTERA,Indonesia,0.580556,100.926111,23010.989413486197,16547.73656522622,2086.6433898582577
firstresources,MERIDAN SEJATI SURYA PLANTATION,Indonesia,0.5380278,101.729888,15634.150393014734,15399.555295229773,6883.006222816484
firstresources,CILIANDRA PERKASA,Indonesia,0.1621,101.0549,28801.65093617888,17673.33383879112,6231.16204270112
firstresources,SURYA INTISARI RAYA,Indonesia,0.629583,101.5685,20959.600029377732,15369.328508809183,3117.3660687237802
firstresources,PT SUBUR ARUMMAKMUR,Indonesia,0.819333,100.8875,22017.15532024982,12764.486806799778,1959.184571614668
firstresources,PERDANA INTI SAWIT PERKASA 1,Indonesia,1.140183,100.494367,20413.7445726496,10208.871206372267,3917.177580829938
firstresources,MURINI WOOD INDAH INDUSTRI,Indonesia,1.39375,101.30525,23315.803356975317,16246.430937864667,2866.7162660587715
firstresources,SWADAYA MUKTI PRAKARSA,Indonesia,-1.082883,110.38345,28836.356970295772,16022.31119517898,1613.8403138940973
firstresources,MERIDAN SEJATI SURYA PLANTATION BANGSAL ACEH,Indonesia,1.7235,101.3789444,16511.464795173346,9604.8897485794,1346.8140204000383
firstresources,TAMBUSAI,Indonesia,1.157186,100.508333,18883.75796316688,9402.74179137163,3130.760339134429
firstresources,SUBUR ARUM MAKMUR II,Indonesia,0.978389,100.7826,28620.22312328675,25230.61155027226,159.07831098170868
firstresources,LIMPAH SEJAHTERA,Indonesia,-1.716225,110.354369,27270.54737836238,17465.256266534405,1113.0193917680826
firstresources,PERDANA INTI SAWIT PERKASA 2,Indonesia,1.167333,100.704778,29131.806920770414,24975.087695573842,512.6329948681627
firstresources,KETAPANG AGRO LESTARI,Indonesia,-0.875633,115.891653,30302.360779443756,20514.88860747725,1112.0962025550275
firstresources,UMEKA SARI PRATAMA,Indonesia,-2.1238,110.9809,30264.952667410762,17804.841395765827,2608.7431075731333
firstresources,SURYA DUMAI AGRINDO MILL,Indonesia,1.351417,102.067389,25751.8204216695,21865.915216101905,1432.029021854766
